,Original_Testing_Data,Predictions
33792,114.0,172.7157
33793,105.0,145.59244
33794,75.0,126.64592
33795,64.0,125.696106
33796,88.0,128.27594
33797,101.0,129.96556
33798,78.0,125.80068
33799,83.0,125.60646
33800,119.0,124.73478
33801,99.99999999999999,124.68928
33802,79.0,124.733406
33803,107.0,130.18501
33804,111.0,131.70291
33805,107.0,128.21172
33806,111.99999999999999,128.02075
33807,145.0,127.298134
33808,149.0,127.333336
33809,4.0,127.47055
33810,4.0,141.6309
33811,5.0,149.67746
33812,1.0,154.4286
33813,1.0,154.84247
33814,2.0,153.40271
33815,3.0,154.38791
33816,1.0,155.08253
33817,1.0,158.29793
33818,1.0,157.1891
33819,2.0,155.02174
33820,1.0,155.15173
33821,3.0,155.4569
33822,2.0,156.25371
33823,1.0,157.20764
33824,3.0,156.01312
33825,2.0,151.0887
33826,3.0,149.724
33827,3.0,150.71881
33828,4.0,150.14061
33829,3.0,147.2848
33830,3.0,147.77353
33831,4.0,148.15202
33832,3.0,149.18375
33833,3.0,151.55374
33834,1.0,151.83537
33835,12.0,149.73396
33836,2.0,150.39476
33837,4.0,150.91989
33838,5.0,151.99886
33839,5.0,153.16006
33840,6.0,161.52174
33841,1.0,166.53975
33842,6.0,166.05136
33843,2.0,168.46634
33844,1.0,167.62059
33845,1.0,166.8157
33846,3.0,167.45934
33847,6.0,168.1131
33848,2.0,168.98186
33849,1.5,169.87656
33850,1.0,172.04321
33851,1.0,171.25688
33852,5.0,170.49098
33853,2.0,171.14801
33854,8.0,171.83044
33855,6.0,172.71501
33856,1.0,173.63615
33857,2.0,158.2076
33858,1.0,145.38895
33859,2.0,146.13423
33860,1.0,143.60077
33861,1.0,142.14075
33862,1.0,143.2489
33863,1.0,144.41269
33864,4.0,146.74747
33865,53.59999996423721,147.75172
33866,48.93599945306778,147.8769
33867,73.61300045251846,149.20332
33868,63.42699986696243,150.58829
33869,61.46800076961518,153.62578
33870,40.111999452114105,152.76663
33871,32.6580003798008,150.61234
33872,40.944000005722046,150.99374
33873,38.62099939584732,151.32071
33874,48.870000123977654,152.11357
33875,47.04100012779236,153.02594
33876,55.36899995803833,155.91678
33877,35.06099954247475,154.94807
33878,37.60199981927872,152.92343
33879,65.80399966239929,153.28491
33880,51.042000234127045,153.66682
33881,61.31500053405761,154.49593
33882,18.0,155.44814
33883,27.999999999999996,155.01746
33884,31.000000000000004,153.0256
33885,12.0,152.52829
33886,16.0,154.91922
33887,11.0,153.67781
33888,15.0,151.39095
33889,18.0,151.62518
33890,24.999999999999996,151.91608
33891,17.0,152.69296
33892,24.0,153.60364
33893,13.999999999999998,156.59578
33894,13.999999999999998,155.60373
33895,10.0,153.55159
33896,16.0,153.83975
33897,24.0,154.19058
33898,18.0,155.00714
33899,3.0,155.95903
33900,11.0,164.21819
33901,10.0,167.25807
33902,8.0,166.5382
33903,6.0,168.6276
33904,3.0,167.77531
33905,2.0,166.93678
33906,3.0,167.5682
33907,13.0,168.21477
33908,6.999999999999999,169.07597
33909,6.0,169.96481
33910,9.0,172.10057
33911,6.999999999999999,171.35185
33912,6.999999999999999,170.58629
33913,5.0,171.23611
33914,9.0,171.91168
33915,13.0,172.78937
33916,182.99999999999997,173.70467
33917,221.0,171.0144
33918,237.0,167.75609
33919,169.0,167.31422
33920,233.0,168.69885
33921,167.0,167.88676
33922,139.0,166.9718
33923,145.0,167.60873
33924,213.00000000000003,168.25288
33925,228.99999999999997,169.11168
33926,169.0,169.99779
33927,256.0,172.12239
33928,184.00000000000003,171.38739
33929,146.0,170.62167
33930,181.0,171.26926
33931,287.0,171.94241
33932,252.99999999999997,172.81754
33933,1.0,173.73042
33934,1.0,172.37311
33935,1.0,169.1103
33936,3.0,168.43732
33937,2.5,169.57466
33938,2.0,171.94516
33939,1.6666666666666667,171.2167
33940,1.0,170.45819
33941,1.0,171.06094
33942,1.0,172.228
33943,8.0,173.51595
33944,26.0,162.26033
33945,6.999999999999999,153.61256
33946,5.0,154.23593
33947,5.0,156.24374
33948,6.0,155.1246
33949,6.0,152.67992
33950,6.999999999999999,152.8106
33951,20.0,153.05359
33952,12.0,153.8109
33953,5.0,154.72449
33954,17.0,157.90965
33955,10.0,156.8757
33956,8.0,154.7238
33957,20.0,154.88454
33958,18.0,155.19673
33959,9.0,155.99698
33960,4.0,156.95006
33961,4.0,140.03711
33962,1.0,128.28093
33963,6.0,124.93364
33964,3.0,128.34103
33965,1.0,129.54929
33966,2.0,125.54086
33967,5.0,125.29443
33968,5.0,124.43392
33969,2.0,124.407646
33970,1.5,124.46294
33971,3.0,129.828
33972,5.0,130.71187
33973,5.0,127.09258
33974,5.0,127.544044
33975,2.0,127.009636
33976,6.999999999999999,127.29625
33977,5.0,137.86255
33978,4.0,142.06004
33979,2.0,142.35335
33980,6.0,144.14583
33981,3.0,143.58171
33982,3.0,141.94618
33983,3.0,143.00127
33984,8.0,143.60231
33985,6.999999999999999,144.68814
33986,6.333333333333334,145.7379
33987,5.666666666666666,147.28033
33988,5.0,146.74043
33989,1.0,145.2653
33990,8.0,146.26836
33991,3.0,146.9599
33992,36.0,148.52415
33993,61.0,188.96132
33994,57.0,208.35143
33995,30.0,214.16881
33996,41.0,222.69225
33997,27.999999999999996,218.90501
33998,24.999999999999996,216.91402
33999,29.0,217.17813
34000,39.0,217.72147
34001,38.0,218.48291
34002,34.0,219.16861
34003,30.0,226.06151
34004,33.0,221.69984
34005,26.0,219.40799
34006,59.00000000000001,219.33759
34007,87.0,219.67296
34008,62.00000000000001,220.22386
34009,1.666666666666666,220.72667
34010,2.0,167.22957
34011,2.0,149.36595
34012,1.6666666666666667,146.31335
34013,1.3333333333333337,144.79718
34014,1.0,143.97908
34015,1.0,141.92747
34016,1.0,143.33064
34017,1.0,144.45992
34018,1.4,145.62816
34019,1.8000000000000003,147.18074
34020,2.2,146.65405
34021,2.6,145.20023
34022,3.0,146.21066
34023,4.0,146.88846
34024,3.0,147.99318
34025,4.0,149.65909
34026,3.0,151.00748
34027,2.0,152.81523
34028,5.0,156.2896
34029,4.0,155.3992
34030,4.0,153.08623
34031,4.0,153.21896
34032,5.0,153.45183
34033,9.0,154.20502
34034,2.0,155.121
34035,2.5,158.37401
34036,3.0,157.32494
34037,1.0,155.12856
34038,5.0,155.24739
34039,10.0,155.55031
34040,6.0,156.34575
34041,6.0,157.30003
34042,4.0,154.34995
34043,12.0,147.36792
34044,6.999999999999999,145.97212
34045,3.0,145.62508
34046,4.0,145.25758
34047,6.0,143.01054
34048,2.0,144.28424
34049,6.0,144.9136
34050,6.0,146.14746
34051,6.0,147.297
34052,6.999999999999999,148.5056
34053,3.0,148.31894
34054,4.0,146.51512
34055,3.0,147.71446
34056,4.0,148.4297
34057,6.0,149.66423
34058,23.000000000000004,150.84932
34059,24.0,159.52267
34060,22.0,165.69691
34061,20.0,165.80974
34062,13.0,168.38872
34063,11.0,167.67743
34064,11.0,166.90895
34065,9.0,167.5732
34066,24.0,168.21906
34067,23.000000000000004,169.0801
34068,19.0,169.96843
34069,10.0,172.10298
34070,6.0,171.35562
34071,9.0,170.59042
34072,31.000000000000004,171.23988
34073,41.0,171.91545
34074,32.0,172.79247
34075,3.0,173.70793
34076,2.0,161.21074
34077,3.0,151.75465
34078,2.0,154.18184
34079,4.0,151.94029
34080,2.0,149.82549
34081,3.0,150.07982
34082,4.0,150.22664
34083,1.0,151.47337
34084,6.999999999999999,154.7135
34085,4.0,153.92767
34086,6.0,151.79227
34087,8.0,152.609
34088,5.0,153.63643
34089,493.99999999999994,154.69717
34090,628.0,389.30246
34091,654.0,625.2521
34092,502.0,940.7464
34093,531.0,893.16296
34094,368.00000000000006,781.6071
34095,292.0,689.5405
34096,335.0,565.6746
34097,409.0,568.22906
34098,521.0,668.10236
34099,408.0,900.00195
34100,517.0,845.2153
34101,337.0,746.8344
34102,358.0,653.6281
34103,553.0,554.50916
34104,765.0000000000001,558.53796
34105,797.0,659.4141
34106,11.0,890.06683
34107,15.0,511.5048
34108,9.0,355.3962
34109,4.0,265.71768
34110,11.0,197.22118
34111,5.0,168.48987
34112,4.0,154.79868
34113,10.0,151.77835
34114,6.999999999999999,152.06085
34115,12.0,152.83464
34116,4.0,153.74565
34117,3.0,156.76184
34118,8.0,155.76463
34119,5.0,153.70581
34120,5.0,153.9761
34121,12.0,154.31938
34122,13.0,155.13336
34123,5.0,156.08455
34124,9.0,151.8826
34125,4.0,146.34908
34126,5.0,145.20383
34127,10.0,145.8624
34128,6.999999999999999,145.04001
34129,6.0,143.11272
34130,3.0,144.02287
34131,4.0,144.58853
34132,6.999999999999999,145.6328
34133,4.0,146.66281
34134,1.0,148.43108
34135,5.0,147.82213
34136,6.0,146.22423
34137,3.0,147.12904
34138,8.0,147.76254
34139,4.0,148.82518
34140,108.0,149.89487
34141,172.0,262.96902
34142,139.0,365.25586
34143,33.0,554.7177
34144,36.0,546.4086
34145,37.0,484.89825
34146,41.0,455.838
34147,54.0,394.84113
34148,87.0,343.70786
34149,85.0,353.29617
34150,46.00000000000001,519.14606
34151,30.0,506.8202
34152,34.0,465.3768
34153,55.99999999999999,421.64447
34154,51.0,390.1008
34155,81.0,340.38925
34156,86.0,350.61212
34157,19.0,513.59247
34158,20.0,210.24556
34159,27.0,172.7303
34160,36.0,153.43053
34161,39.0,148.038
34162,36.0,145.8703
34163,11.0,143.0411
34164,16.0,144.27875
34165,19.0,144.90948
34166,24.0,146.14505
34167,24.0,147.29494
34168,49.0,148.49513
34169,29.0,148.30812
34170,21.0,146.5129
34171,20.0,147.71617
34172,20.0,148.43365
34173,33.0,149.66922
34174,10.61799982190132,150.85464
34175,4.848000109195709,147.08063
34176,11.805999964475632,144.33472
34177,3.035999983549118,144.35893
34178,3.5439999997615814,145.52856
34179,3.6859999299049377,144.90794
34180,1.8879999965429304,143.05519
34181,2.6420000195503235,143.99298
34182,12.983999729156496,144.55951
34183,8.84200020879507,145.60515
34184,4.736000061035156,146.63551
34185,5.4519999623298645,148.39758
34186,2.7559999525547028,147.79105
34187,4.736000031232834,146.19606
34188,2.0820000171661377,147.10345
34189,2.3160000145435333,147.73799
34190,4.202000021934509,148.802
34191,5.0,149.87169
34192,5.0,149.82394
34193,11.0,145.77705
34194,2.0,145.26393
34195,4.0,145.38637
34196,6.999999999999999,145.15437
34197,1.0,142.99097
34198,3.0,144.28012
34199,4.5,144.91069
34200,6.0,146.1454
34201,9.0,147.29527
34202,9.0,148.4977
34203,3.0,148.31104
34204,5.0,146.51358
34205,4.0,147.71548
34206,8.0,148.43262
34207,6.0,149.66785
34208,3.0,150.85327
34209,6.0,150.4564
34210,6.999999999999999,151.68065
34211,2.0,153.2837
34212,11.0,156.87982
34213,1.0,155.95782
34214,1.0,153.6038
34215,9.0,153.67404
34216,6.0,153.89607
34217,11.0,154.64429
34218,3.0,155.56183
34219,3.0,158.8897
34220,4.0,157.81418
34221,6.999999999999999,155.57092
34222,6.0,155.64957
34223,8.0,155.94237
34224,11.0,156.73454
34225,5.0,157.6895
34226,2.0,156.12183
34227,8.0,150.74971
34228,6.999999999999999,149.27219
34229,8.0,150.0429
34230,3.0,149.47397
34231,1.0,146.72395
34232,1.0,147.31828
34233,1.0,147.70999
34234,3.0,148.74431
34235,4.0,149.84833
34236,2.0,152.06342
34237,4.0,151.8431
34238,3.0,149.47035
34239,4.0,150.10368
34240,3.0,150.57628
34241,4.0,151.63617
34242,1.0,152.77695
34243,1.0,148.26897
34244,1.0,144.39569
34245,2.0,143.50374
34246,1.0,144.23444
34247,8.0,143.56625
34248,1.0,141.81825
34249,1.0,142.86697
34250,1.0,143.45566
34251,3.0,145.91753
34252,2.0,146.41638
34253,1.0,144.99655
34254,1.0,147.01245
34255,11.0,148.74464
34256,10.0,174.45769
34257,15.0,188.9299
34258,5.0,193.17891
34259,4.0,194.92778
34260,4.0,192.4441
34261,6.999999999999999,191.55199
34262,2.0,192.91498
34263,6.999999999999999,194.50206
34264,6.0,196.25882
34265,8.0,197.9158
34266,6.999999999999999,199.15309
34267,10.0,196.3902
34268,8.0,195.269
34269,8.0,196.30914
34270,9.0,197.66508
34271,11.0,199.19345
34272,10.0,200.65071
34273,13.0,153.67387
34274,6.0,132.27475
34275,4.0,127.84766
34276,3.0,130.2477
34277,6.999999999999999,131.21829
34278,6.0,127.00946
34279,3.0,126.58565
34280,6.999999999999999,125.679276
34281,13.999999999999998,125.57727
34282,3.0,125.58809
34283,8.0,131.29797
34284,3.0,132.72467
34285,6.0,129.21082
34286,2.0,128.90755
34287,13.0,128.1468
34288,10.0,128.1305
34289,52.99999999999999,128.23473
34290,61.0,138.50703
34291,95.0,142.16376
34292,42.0,142.31573
34293,55.99999999999999,143.99693
34294,37.0,143.42422
34295,39.0,141.79541
34296,36.0,142.86595
34297,44.0,143.47282
34298,70.0,144.56432
34299,49.0,145.61786
34300,43.0,147.12527
34301,29.0,146.59464
34302,27.999999999999996,145.14081
34303,41.0,146.15863
34304,49.99999999999999,146.83917
34305,45.0,147.94681
34306,124.00000000000001,149.04138
34307,126.0,207.8754
34308,113.0,233.95473
34309,91.0,241.93947
34310,125.0,259.7155
34311,70.0,254.35509
34312,69.0,250.98119
34313,78.0,249.7475
34314,93.0,248.82275
34315,120.0,248.17827
34316,119.0,247.4991
34317,154.0,261.967
34318,98.0,255.58618
34319,120.0,251.7907
34320,118.00000000000001,250.19725
34321,162.0,249.1085
34322,165.0,248.28955
34323,96.0,247.46252
34324,158.0,200.07457
34325,179.0,168.52078
34326,133.0,158.6206
34327,222.0,155.75192
34328,154.0,153.17981
34329,99.99999999999999,149.48221
34330,86.0,149.53561
34331,121.00000000000001,149.95119
34332,149.0,151.00594
34333,124.00000000000001,152.18414
34334,211.0,154.66954
34335,123.0,154.15642
34336,84.0,151.5831
34337,90.0,152.0107
34338,131.0,152.49892
34339,159.0,153.5789
34340,4.0,154.78305
34341,3.0,168.87126
34342,6.0,178.5616
34343,1.0,180.77481
34344,5.0,178.80406
34345,3.0,176.58864
34346,3.0,176.26218
34347,3.0,178.16199
34348,5.0,180.29398
34349,6.0,182.57106
34350,5.0,184.74477
34351,4.0,182.94835
34352,2.0,180.99684
34353,2.0,180.56049
34354,6.0,182.23053
34355,11.0,184.13565
34356,11.0,186.18881
34357,3.0,188.1659
34358,20.0,162.32954
34359,26.0,147.00644
34360,17.0,145.74837
34361,19.0,144.71475
34362,13.999999999999998,144.05997
34363,16.0,142.00801
34364,15.0,143.04591
34365,24.999999999999996,143.6449
34366,23.000000000000004,144.72884
34367,16.0,145.77774
34368,32.0,147.33116
34369,17.0,146.78783
34370,13.0,145.30618
34371,20.0,146.30493
34372,24.999999999999996,146.97707
34373,24.0,148.07715
34374,24.0,149.16658
34375,52.99999999999999,146.90494
34376,75.0,139.2463
34377,32.0,138.07188
34378,40.0,138.8711
34379,19.0,140.73862
34380,13.999999999999998,136.0395
34381,18.0,136.64192
34382,21.0,136.26447
34383,24.0,136.99808
34384,30.0,137.72534
34385,43.0,140.71284
34386,30.0,142.71689
34387,21.0,138.64767
34388,29.0,139.19669
34389,24.0,138.96313
34390,23.000000000000004,139.7208
34391,1.0,140.50232
34392,5.0,142.7533
34393,5.0,144.9385
34394,4.0,144.59592
34395,1.0,145.29106
34396,1.0,142.91884
34397,1.0,144.30176
34398,1.0,144.90399
34399,3.0,146.149
34400,3.0,147.29854
34401,3.0,148.5111
34402,2.0,148.32443
34403,1.0,146.51633
34404,2.0,147.71394
34405,3.0,148.42833
34406,3.0,149.662
34407,22.0,150.84743
34408,15.0,165.9303
34409,10.0,177.75705
34410,6.0,181.24826
34411,6.0,179.77501
34412,11.0,177.92105
34413,9.0,177.66226
34414,5.0,179.5947
34415,16.0,181.68736
34416,19.0,183.92271
34417,10.0,186.05194
34418,9.0,184.51758
34419,13.0,182.47954
34420,24.999999999999996,181.9992
34421,29.0,183.61292
34422,40.0,185.47083
34423,32.0,187.47813
34424,10.0,189.40884
34425,33.0,182.75206
34426,23.000000000000004,179.27408
34427,12.0,179.20505
34428,13.999999999999998,177.49895
34429,12.0,174.72678
34430,12.0,172.96556
34431,12.0,174.48276
34432,15.0,176.54243
34433,26.0,178.86485
34434,12.0,181.12753
34435,20.0,180.03036
34436,9.0,177.48744
34437,21.0,176.8433
34438,29.0,178.50218
34439,31.000000000000004,180.47704
34440,29.0,182.62721
34441,6.0,184.71489
34442,11.0,204.87775
34443,12.0,208.87244
34444,6.999999999999999,211.26663
34445,4.0,216.09592
34446,5.0,212.10088
34447,2.0,210.16382
34448,6.0,210.61253
34449,6.0,211.44678
34450,5.0,212.4852
34451,1.0,213.44069
34452,2.0,218.78926
34453,6.999999999999999,214.85056
34454,4.0,212.87605
34455,2.0,213.11166
34456,8.0,213.73056
34457,13.999999999999998,214.55278
34458,12.0,215.32005
34459,12.0,182.18709
34460,23.000000000000004,159.96178
34461,6.999999999999999,154.64189
34462,9.0,153.40787
34463,10.0,151.93857
34464,6.0,148.63113
34465,8.0,148.91277
34466,16.0,149.31306
34467,21.0,150.35767
34468,13.999999999999998,151.51338
34469,10.0,153.99808
34470,8.0,153.56517
34471,6.0,151.00558
34472,35.0,151.46925
34473,36.0,151.94614
34474,38.0,153.01736
34475,4.0,154.20279
34476,4.0,151.58276
34477,6.999999999999999,146.76396
34478,3.0,145.50676
34479,9.0,146.05559
34480,16.0,146.14111
34481,13.999999999999998,144.26826
34482,12.0,145.44699
34483,1.0,146.12805
34484,5.0,147.35625
34485,8.0,148.51093
34486,3.0,148.32495
34487,3.0,146.51633
34488,2.0,147.71394
34489,10.0,148.42815
34490,1.0,149.662
34491,2.0,150.84709
34492,3.0,150.28606
34493,1.0,152.1747
34494,2.0,157.10992
34495,2.0,156.46269
34496,2.0,154.21806
34497,1.0,154.28487
34498,2.0,154.24434
34499,2.333333333333333,155.4344
34500,1.6666666666666667,158.90257
34501,1.0,158.66147
34502,2.0,157.33696
34503,2.0,157.76799
34504,20.0,158.45627
34505,61.0,154.96886
34506,69.0,147.52711
34507,66.0,146.05833
34508,67.0,145.6486
34509,52.0,145.27148
34510,23.000000000000004,143.01244
34511,27.999999999999996,144.28474
34512,47.0,144.91412
34513,46.00000000000001,146.14815
34514,47.0,147.29733
34515,84.0,148.50664
34516,33.0,148.31996
34517,19.0,146.5153
34518,41.0,147.71446
34519,49.0,148.42953
34520,55.0,149.66373
34521,21.0,150.84897
34522,31.000000000000004,165.5774
34523,13.0,177.28928
34524,21.0,180.74733
34525,6.999999999999999,179.15593
34526,6.0,177.31744
34527,4.0,177.08337
34528,5.0,179.03761
34529,18.0,181.14882
34530,5.0,183.40187
34531,9.0,185.54845
34532,3.0,183.91225
34533,11.0,181.90167
34534,4.0,181.4442
34535,5.0,183.07988
34536,16.0,184.95633
34537,22.0,186.98201
34538,18.0,188.93059
34539,11.0,189.67812
34540,24.999999999999996,187.87584
34541,11.0,188.34467
34542,15.0,185.9077
34543,11.0,183.32271
34544,10.0,182.59201
34545,9.0,184.22238
34546,17.0,186.15137
34547,19.0,188.23201
34548,12.0,190.20668
34549,10.0,189.55121
34550,10.0,187.31413
34551,13.0,186.61314
34552,6.999999999999999,188.03452
34553,23.000000000000004,189.7274
34554,20.0,191.57722
34555,11.0,193.3515
34556,5.0,166.46625
34557,1.0,144.66151
34558,16.0,141.02899
34559,1.0,139.56229
34560,4.0,141.05545
34561,4.0,136.02405
34562,16.0,136.57768
34563,13.999999999999998,136.19698
34564,3.0,136.93265
34565,6.999999999999999,137.65785
34566,2.0,140.63574
34567,6.999999999999999,142.65164
34568,12.0,138.58276
34569,12.0,139.14465
34570,27.0,138.90956
34571,13.999999999999998,139.66876
34572,20.0,140.44891
34573,4.0,140.6883
34574,8.0,142.99612
34575,8.0,142.5218
34576,4.0,144.21898
34577,6.0,143.58084
34578,3.0,141.93451
34579,6.0,142.96967
34580,3.0,143.57191
34581,4.0,144.65912
34582,9.0,146.3295
34583,5.0,146.32382
34584,1.0,145.11264
34585,9.0,146.19211
34586,10.0,146.90477
34587,2.0,148.01721
34588,6.0,149.11282
34589,16.0,147.03236
34590,13.0,143.6231
34591,9.0,143.42441
34592,6.999999999999999,144.19649
34593,11.0,143.62584
34594,8.0,141.87578
34595,13.0,142.93224
34596,13.999999999999998,143.5362
34597,11.0,144.62477
34598,10.0,145.67659
34599,10.0,147.20134
34600,15.0,146.66608
34601,12.0,145.2016
34602,11.0,146.21204
34603,22.0,146.88966
34604,6.0,147.99437
34605,5.0,149.08672
34606,3.0,159.7844
34607,6.0,165.76888
34608,4.0,165.91809
34609,5.0,169.09435
34610,3.0,168.41722
34611,2.0,168.58998
34612,3.0,171.78047
34613,3.0,171.75249
34614,12.0,171.29672
34615,6.999999999999999,172.4679
34616,15.0,173.631
34617,2.0,158.39548
34618,11.0,146.67036
34619,21.0,145.94293
34620,2.0,142.46326
34621,1.0,144.86313
34622,5.0,146.76602
34623,1.5,146.45691
34624,2.0,145.14166
34625,4.0,147.00935
34626,1.0,148.76834
34627,5.0,146.88863
34628,1.0,143.6516
34629,3.0,143.50066
34630,4.0,144.94023
34631,4.0,145.21619
34632,2.5,144.05446
34633,1.0,145.47876
34634,1.0,147.20238
34635,1.0,146.73064
34636,3.0,145.27904
34637,3.0,146.28708
34638,10.0,206.23781
34639,4.0,234.82246
34640,1.0,244.7987
34641,2.0,264.50012
34642,3.0,259.25546
34643,1.0,255.77904
34644,6.0,254.3987
34645,10.0,253.26324
34646,6.0,252.41716
34647,1.0,251.5422
34648,2.0,267.08856
34649,4.0,260.42337
34650,5.0,256.4158
34651,8.0,254.60495
34652,8.0,253.31133
34653,6.999999999999999,252.29626
34654,11.0,251.27809
34655,9.0,174.60349
34656,11.0,153.52069
34657,13.0,148.78569
34658,16.0,146.12187
34659,12.0,145.54659
34660,6.999999999999999,142.99234
34661,5.0,144.27255
34662,9.0,144.90622
34663,18.0,146.14351
34664,8.0,147.2934
34665,18.0,148.48225
34666,8.0,148.29472
34667,10.0,146.51169
34668,6.999999999999999,147.72064
34669,11.0,148.44069
34670,11.0,149.67798
34671,16.0,150.86409
34672,16.0,159.50053
34673,12.0,165.66704
34674,8.0,165.79428
34675,3.0,168.3779
34676,6.999999999999999,167.66472
34677,10.0,166.89626
34678,5.0,167.56186
