,Predicciones Venta
19689,165.79205
19690,165.92668
19691,168.42409
19692,167.3333
19693,168.33841
19694,172.50946
19695,162.81123
19696,151.65814
19697,152.04109
19698,152.62547
19699,152.01945
19700,148.98523
19701,149.39651
19702,149.69514
19703,151.12013
19704,154.1777
19705,153.87633
19706,151.4052
19707,151.87212
19708,152.37544
19709,153.45337
19710,154.6534
19711,154.64514
19712,155.1344
19713,155.45673
19714,158.9122
19715,157.56363
19716,155.03651
19717,154.9467
19718,155.15329
19719,155.89566
19720,156.92499
19721,160.38629
19722,159.12909
19723,156.77626
19724,156.77695
19725,157.05635
19726,157.90742
19727,159.62006
19728,165.85919
19729,167.68172
19730,166.67816
19731,168.63292
19732,167.52219
19733,167.9807
19734,169.73402
19735,171.91751
19736,171.24161
19737,170.46179
19738,171.07365
19739,172.23058
19740,173.518
19741,161.6131
19742,152.22192
19743,152.6806
19744,154.2397
19745,153.175
19746,150.52425
19747,150.8859
19748,154.22768
19749,154.759
19750,153.1841
19751,154.2009
19752,155.4308
19753,163.85223
19754,167.0405
19755,166.36957
19756,169.26744
19757,169.06807
19758,168.43835
19759,169.58565
19760,172.35336
19761,171.79405
19762,172.57918
19763,170.69293
19764,167.39322
19765,169.43848
19766,169.21524
19767,168.59789
19768,169.26796
19769,171.3278
19770,170.99861
19771,170.41267
19772,171.13634
19773,171.8471
19774,172.73837
19775,173.6638
19776,159.1521
19777,140.5588
19778,139.74844
19779,138.80412
19780,140.82704
19781,135.84357
19782,136.50539
19783,136.12073
19784,136.85898
19785,137.58177
19786,140.54886
19787,142.57729
19788,138.50995
19789,139.08626
19790,138.84962
19791,139.61053
19792,140.38898
19793,153.40254
19794,164.75276
19795,165.11992
19796,168.30217
19797,167.63536
19798,166.91806
19799,167.56976
19800,168.21614
19801,169.07751
19802,169.96602
19803,172.10109
19804,171.35287
19805,170.5875
19806,171.2373
19807,171.9127
19808,172.7904
19809,173.7057
19810,160.74966
19811,146.54414
19812,146.86768
19813,145.36577
19814,145.35786
19815,142.93309
19816,144.27205
19817,144.90588
19818,146.14317
19819,147.29373
19820,148.48053
19821,148.29318
19822,146.51169
19823,147.7215
19824,148.44206
19825,149.67935
19826,150.86563
19827,171.46004
19828,185.12137
19829,189.23265
19830,189.9388
19831,187.74138
19832,187.0713
19833,188.62886
19834,190.3894
19835,192.30963
19836,194.12685
19837,194.39319
19838,191.92188
19839,191.00676
19840,192.23459
19841,193.75917
19842,195.44862
19843,197.06508
19844,245.84056
19845,256.0823
19846,260.31293
19847,280.16
19848,273.10205
19849,268.66364
19850,266.47653
19851,264.79532
19852,263.4258
19853,262.0429
19854,280.3841
19855,272.98013
19856,268.42664
19857,266.0522
19858,264.22882
19859,262.70404
19860,261.19202
19861,188.28644
19862,175.67093
19863,169.77576
19864,169.58427
19865,168.1811
19866,167.07674
19867,167.63588
19868,168.27762
19869,169.13469
19870,170.0196
19871,172.13698
19872,171.41092
19873,170.64537
19874,171.29106
19875,171.96268
19876,172.8359
19877,173.74777
19878,162.6287
19879,154.15779
19880,154.77567
19881,156.9097
19882,155.76738
19883,153.26945
19884,153.34055
19885,153.571
19886,154.32265
19887,155.2388
19888,158.51224
19889,157.45905
19890,155.24911
19891,155.35574
19892,155.65558
19893,156.44981
19894,157.40427
19895,152.04659
19896,145.49284
19897,144.24216
19898,144.54182
19899,143.80649
19900,141.97023
19901,143.00006
19902,143.6011
19903,144.68694
19904,145.73703
19905,147.27913
19906,146.73889
19907,145.26393
19908,146.26715
19909,146.9417
19910,148.04349
19911,149.13446
19912,135.16524
19913,125.30474
19914,123.42846
19915,127.00792
19916,128.62009
19917,124.6709
19918,124.58229
19919,123.74805
19920,123.768135
19921,123.85091
19922,129.01111
19923,130.62257
19924,127.15972
19925,127.09447
19926,126.41495
19927,126.50974
19928,126.68473
19929,140.24644
19930,146.47975
19931,147.74812
19932,150.51068
19933,150.27318
19934,147.56696
19935,148.07748
19936,148.45735
19937,149.49097
19938,150.6168
19939,153.09189
19940,152.76819
19941,150.23334
19942,150.74937
19943,151.21097
19944,152.27223
19945,153.43121
19946,151.06294
19947,146.57816
19948,145.42587
19949,145.53922
19950,145.20863
19951,143.0229
19952,144.28973
19953,144.91791
19954,146.15073
19955,147.29958
19956,148.5154
19957,148.32924
19958,146.5177
19959,147.71378
19960,148.42746
19961,149.66063
19962,150.84554
19963,159.53143
19964,165.70808
19965,165.81506
19966,168.39284
19967,167.68207
19968,166.91359
19969,167.57697
19970,168.223
19971,169.0837
19972,169.9717
19973,172.10504
19974,171.3594
19975,170.59402
19976,171.24348
19977,171.91855
19978,172.79538
19979,173.71033
19980,162.65616
19981,154.25345
19982,154.90343
19983,157.07834
19984,155.93532
19985,153.42401
19986,153.4805
19987,153.70752
19988,154.45763
19989,155.37463
19990,158.67075
19991,157.61292
19992,155.38751
19993,155.48009
19994,155.77647
19995,156.56934
19996,157.5243
19997,177.47714
19998,186.95866
19999,189.23729
20000,188.67455
20001,186.22762
20002,185.50998
20003,187.05894
20004,188.88113
20005,190.85942
20006,192.7338
20007,192.64812
20008,190.27829
20009,189.44078
20010,190.73938
20011,192.32475
20012,194.07224
20013,195.74588
20014,170.28886
20015,158.22478
20016,156.32463
20017,157.81143
20018,156.28444
20019,153.66512
20020,153.6311
20021,153.85435
20022,154.60307
20023,155.52026
20024,158.8411
20025,157.7709
20026,155.53125
20027,155.61197
20028,155.90596
20029,156.69797
20030,157.65292
20031,134.94475
20032,116.52817
20033,113.858
20034,114.67542
20035,115.32935
20036,114.41646
20037,113.81353
20038,113.23172
20039,112.85632
20040,112.63136
20041,115.00118
20042,115.89811
20043,115.10216
20044,114.63781
20045,114.30346
20046,114.1714
20047,114.186516
20048,139.22519
20049,145.81174
20050,143.89374
20051,145.98982
20052,145.81998
20053,144.35104
20054,146.21838
20055,148.1668
20056,148.15837
20057,146.47563
20058,147.69351
20059,148.42987
20060,149.66458
20061,150.85
20062,220.56851
20063,273.92136
20064,415.50012
20065,424.13818
20066,395.6012
20067,372.18585
20068,342.82486
20069,320.9121
20070,292.10938
20071,416.6438
20072,416.38382
20073,389.45013
20074,359.5288
20075,339.23886
20076,318.2126
20077,288.58643
20078,410.73746
20079,209.2662
20080,186.72545
20081,172.62863
20082,170.61703
20083,168.36862
20084,166.98006
20085,167.54297
20086,168.19072
20087,169.05382
20088,169.94405
20089,172.087
20090,171.32953
20091,170.5638
20092,171.21567
20093,171.89279
20094,172.77185
20095,173.68887
20096,159.21684
20097,140.77072
20098,139.9205
20099,139.03131
20100,140.99362
20101,136.0232
20102,136.64742
20103,136.27013
20104,137.00357
20105,137.73117
20106,140.71921
20107,142.72256
20108,138.65334
20109,139.20132
20110,138.96777
20111,139.72525
20112,140.50713
20113,129.69337
20114,125.0487
20115,123.25468
20116,128.1468
20117,129.69217
20118,125.86182
20119,125.60715
20120,124.73461
20121,124.689445
20122,124.733406
20123,130.18484
20124,131.70308
20125,128.21155
20126,128.0211
20127,127.29865
20128,127.33368
20129,127.47072
20130,179.58336
20131,206.91064
20132,213.95088
20133,223.55106
20134,219.86925
20135,217.9205
20136,218.13654
20137,218.63745
20138,219.35785
20139,220.00388
20140,227.12279
20141,222.69981
20142,220.36176
20143,220.24619
20144,220.54053
20145,221.05107
20146,221.51541
20147,181.44351
20148,172.45656
20149,168.7849
20150,169.22554
20151,168.03084
20152,166.99379
20153,167.57697
20154,168.223
20155,169.0837
20156,169.9717
20157,172.10521
20158,171.35907
20159,170.59402
20160,171.24332
20161,171.9182
20162,172.79521
20163,173.71016
20164,170.95705
20165,167.66678
20166,167.21754
20167,168.62965
20168,167.7796
20169,166.86311
20170,167.50673
20171,168.15741
20172,169.02274
20173,169.91484
20174,172.06795
20175,171.2981
20176,170.53255
20177,171.18631
20178,171.866
20179,172.74712
20180,173.66586
20181,184.2885
20182,187.73434
20183,190.67223
20184,190.05418
20185,187.61414
20186,186.80531
20187,188.33058
20188,190.10278
20189,192.03401
20190,193.86238
20191,194.06142
20192,191.60968
20193,190.70915
20194,191.95056
20195,193.48665
20196,195.18726
20197,196.81453
20198,177.10158
20199,170.35
20200,168.07532
20201,168.94064
20202,167.84915
20203,166.85486
20204,167.46019
20205,168.11395
20206,168.9829
20207,169.87724
20208,172.04373
20209,171.25775
20210,170.49185
20211,171.14886
20212,171.83131
20213,172.7157
20214,173.63666
20215,161.02682
20216,147.21646
20217,147.46048
20218,146.33206
20219,146.23264
20220,143.62051
20221,144.77933
20222,145.36078
20223,146.55136
20224,147.69093
20225,149.14975
20226,148.955
20227,146.9434
20228,148.01395
20229,148.67441
20230,149.86945
20231,151.04353
20232,136.07556
20233,126.87071
20234,124.9266
20235,129.29514
20236,130.7045
20237,126.77351
20238,126.43126
20239,125.53022
20240,125.436966
20241,125.45294
20242,131.12334
20243,132.56412
20244,129.05403
20245,128.76776
20246,128.01337
20247,128.00461
20248,128.11314
20249,166.72333
20250,188.99841
20251,194.47665
20252,197.63469
20253,195.1553
20254,194.2182
20255,195.45857
20256,196.9404
20257,198.59755
20258,200.15717
20259,201.9773
20260,199.04129
20261,197.79782
20262,198.7255
20263,199.97926
20264,201.4094
20265,202.77016
20266,178.18105
20267,170.89523
20268,168.28122
20269,169.0332
20270,167.9285
20271,166.9239
20272,167.52133
20273,168.17097
20274,169.03545
20275,169.9267
20276,172.0755
20277,171.31097
20278,170.54526
20279,171.1985
20280,171.87682
20281,172.75708
20282,173.67513
20283,162.58232
20284,151.02464
20285,151.28636
20286,151.78041
20287,151.28963
20288,148.25832
20289,148.7134
20290,149.10887
20291,150.15022
20292,151.29855
20293,153.78171
20294,153.37506
20295,150.82082
20296,151.29614
20297,151.76978
20298,152.83824
20299,154.01749
20300,149.52652
20301,140.8911
20302,138.3384
20303,138.96898
20304,140.62029
20305,135.9071
20306,136.48753
20307,136.10236
20308,136.84111
20309,137.56305
20310,140.52722
20311,142.55873
20312,138.49191
20313,139.07236
20314,138.83485
20315,139.5968
20316,140.3742
20317,127.17226
20318,120.99425
20319,118.53118
20320,120.24243
20321,121.9772
20322,118.62804
20323,119.70476
20324,119.3304
20325,119.95531
20326,120.43116
20327,123.14254
20328,124.83078
20329,121.97549
20330,122.89697
20331,122.70687
20332,123.35376
20333,123.91187
20334,150.67296
20335,171.01114
20336,176.57832
20337,177.01657
20338,174.6447
20339,174.3452
20340,176.34186
20341,178.49599
20342,180.81465
20343,183.03918
20344,180.99359
20345,179.113
20346,178.70515
20347,180.43822
20348,182.39882
20349,184.50778
20350,186.54189
20351,191.67769
20352,191.21797
20353,192.16042
20354,190.91917
20355,188.14099
20356,187.82227
20357,189.9242
20358,192.14015
20359,194.09404
20360,194.36296
20361,192.60295
20362,192.3663
20363,193.9704
20364,195.5022
20365,197.13617
20366,148.49239
20367,124.42344
20368,122.05637
20369,120.48285
20370,122.54064
20371,118.59524
20372,119.7379
20373,119.35186
20374,119.963036
20375,120.42927
20376,123.187706
20377,124.8859
20378,122.00915
20379,122.91415
20380,122.71168
20381,123.34621
20382,123.894356
20383,147.22385
20384,162.24883
20385,164.22522
20386,167.87836
20387,167.38103
20388,166.73396
20389,167.45934
20390,168.1131
20391,168.98186
20392,169.87656
20393,172.04321
20394,171.25688
20395,170.49098
20396,171.14801
20397,171.83044
20398,172.71518
20399,173.63615
20400,158.0661
20401,144.7855
20402,145.06302
20403,144.33043
20404,143.8939
20405,141.89261
20406,142.96967
20407,143.57191
20408,144.65912
20409,145.70973
20410,147.60834
20411,147.51595
20412,146.30562
20413,147.28995
20414,148.0258
20415,149.1604
20416,131.6471
20417,113.96997
20418,112.35626
20419,114.54886
20420,114.413025
20421,113.877235
20422,113.24288
20423,112.429245
20424,111.75677
20425,111.25979
20426,114.41337
20427,114.38984
20428,114.07111
20429,113.53602
20430,112.973785
20431,112.59496
20432,112.376526
20433,186.72495
20434,211.25702
20435,215.52493
20436,223.46811
20437,219.07484
20438,216.97498
20439,217.14911
20440,217.69434
20441,218.45663
20442,219.14388
20443,226.02992
20444,221.66997
20445,219.37949
20446,219.31046
20447,219.6472
20448,220.19896
20449,220.70316
20450,156.09091
20451,132.8102
20452,127.37507
20453,129.16359
20454,130.1699
20455,125.92811
20456,125.62518
20457,124.75213
20458,124.70593
20459,124.74921
20460,130.2058
20461,131.7218
20462,128.23027
20463,128.03758
20464,127.31428
20465,127.34845
20466,127.4848
20467,136.90964
20468,137.44319
20469,136.84456
20470,138.76651
20471,140.6239
20472,136.08124
20473,136.65324
20474,136.27562
20475,137.00923
20476,137.73701
20477,140.72607
20478,142.7284
20479,138.65866
20480,139.20578
20481,138.97223
20482,139.72955
20483,140.51158
20484,140.7096
20485,142.94305
20486,142.41655
20487,144.07559
20488,143.43849
20489,141.80777
20490,142.85684
20491,143.4639
20492,144.55643
20493,145.60927
20494,147.11462
20495,146.58467
20496,145.13222
20497,146.1509
20498,146.83214
20499,147.94028
20500,149.03487
20501,149.20247
20502,145.42947
20503,145.16089
20504,145.32266
20505,145.13326
20506,142.98067
20507,144.27667
20508,144.90863
20509,146.14436
20510,147.2939
20511,148.49101
20512,148.30382
20513,146.51256
20514,147.71754
20515,148.43553
20516,149.67145
20517,150.85722
20518,150.64273
20519,152.11305
20520,153.84697
20521,157.60759
20522,156.64078
20523,154.23885
20524,154.26701
20525,154.17531
20526,155.36469
20527,159.27025
20528,158.29639
20529,156.08542
20530,156.15651
20531,156.45926
20532,157.248
20533,158.2064
20534,154.84555
20535,147.48451
20536,146.0288
20537,145.61151
20538,145.23817
20539,142.99388
20540,144.27599
20541,144.90778
20542,146.14386
20543,147.29425
20544,148.48929
20545,148.30228
20546,146.5122
20547,147.71806
20548,148.4364
20549,149.67249
20550,150.8586
20551,131.83032
20552,113.989204
20553,112.2965
20554,114.50593
20555,114.41079
20556,113.881355
20557,113.24718
20558,112.43388
20559,111.763466
20560,111.26872
20561,114.41474
20562,114.398766
20563,114.07627
20564,113.5422
20565,112.9822
20566,112.60492
20567,112.388885
20568,116.04734
20569,110.66098
20570,114.380226
20571,114.41337
20572,113.45771
20573,112.5115
20574,111.74509
20575,111.22235
20576,114.40375
20577,114.32166
20578,114.02818
20579,113.48691
20580,112.91025
20581,112.51545
20582,112.28276
20583,168.41568
20584,190.54361
20585,194.1059
20586,195.80426
20587,192.94244
20588,192.00912
20589,193.31595
20590,194.88673
20591,196.62752
20592,198.26921
20593,199.59837
20594,196.808
20595,195.66757
20596,196.69002
20597,198.03
20598,199.54274
20599,200.9849
20600,152.98936
20601,117.80306
20602,118.75717
20603,114.96443
20604,112.09575
20605,111.43152
20606,111.02968
20607,114.33437
20608,113.86934
20609,113.494286
20610,112.91231
20611,112.52764
20612,112.29564
20613,138.93033
20614,147.14828
20615,144.85419
20616,145.51517
20617,142.83246
20618,144.32716
20619,144.90898
20620,146.14455
20621,147.29425
20622,148.49255
20623,148.5487
20624,147.14073
20625,148.80063
20626,149.57373
20627,150.90031
20628,159.47133
20629,165.63612
20630,165.74724
20631,168.34528
20632,167.6101
20633,166.84077
20634,167.50931
20635,168.15964
20636,169.02513
20637,169.91692
20638,172.06932
20639,171.30034
20640,170.5346
20641,171.1882
20642,171.86772
20643,172.74901
20644,173.66724
20645,158.05185
20646,144.73537
20647,145.00566
20648,144.2492
20649,143.81903
20650,141.82478
20651,142.90974
20652,143.51422
20653,144.60434
20654,145.65666
20655,147.17525
20656,146.64151
20657,145.18098
20658,146.19383
20659,146.87215
20660,147.97806
20661,149.07127
20662,159.75108
20663,165.72868
20664,165.87723
20665,168.39198
20666,167.67159
20667,166.8947
20668,167.56392
20669,168.21063
20670,169.07219
20671,169.96104
20672,172.09818
20673,171.34773
20674,170.58217
20675,171.23285
20676,171.90858
20677,172.7861
20678,173.70192
20679,145.8593
20680,126.489136
20681,124.967125
20682,127.03694
20683,128.75299
20684,124.57542
20685,124.51652
20686,123.19526
20687,123.098404
20688,128.72226
20689,130.43282
20690,127.061325
20691,127.02286
20692,126.35828
20693,126.45737
20694,126.63476
20695,194.15758
20696,227.49165
20697,236.4724
20698,253.72966
20699,248.79494
20700,245.72328
20701,244.7192
20702,244.02182
20703,243.59541
20704,243.12833
20705,256.42883
20706,250.35678
20707,246.79056
20708,245.43237
20709,244.56447
20710,243.95828
20711,243.33714
20712,233.0894
20713,224.18044
20714,220.93463
20715,225.60747
20716,220.29427
20717,217.7079
20718,217.69743
20719,218.21811
20720,218.95721
20721,219.62144
20722,226.63663
20723,222.24199
20724,219.92506
20725,219.82993
20726,220.14333
20727,220.67207
20728,221.1541
20729,178.78415
20730,157.64108
20731,152.89062
20732,151.8163
20733,150.75934
20734,147.43163
20735,148.00038
20736,149.46263
20737,152.60641
20738,152.48947
20739,150.08342
20740,150.65665
20741,151.13353
20742,152.19444
20743,153.35085
20744,161.64778
20745,167.66884
20746,166.5394
20747,166.29555
20748,168.30904
20749,171.60172
20750,170.7965
20751,171.99823
20752,155.2838
20753,135.21556
20754,134.04593
20755,134.51836
20756,138.4871
20757,134.17113
20758,135.5451
20759,134.0839
20760,133.34702
20761,132.41849
20762,137.50226
20763,140.7848
20764,137.6575
20765,138.15053
20766,136.69206
20767,135.97012
20768,135.15323
20769,140.5085
20770,145.15369
20771,147.64096
20772,150.71382
20773,150.71623
20774,148.02786
20775,148.55643
20776,148.94763
20777,149.98708
20778,151.12923
